unique_key,location,on_street,off_street,borough
4008195,,PARK AVENUE,,BROOKLYN
4030186,,CROSS ISLAND PARKWAY,,QUEENS
4028193,,CROSS BRONX EXPRESSWAY,,BRONX
4002133,,,2183 85TH STREET,BROOKLYN
3846539,,WEST 124TH STREET,,MANHATTAN
3957822,,,370 WEST 51ST STREET,MANHATTAN
3956357,,,172 CROSBY STREET,MANHATTAN
3824123,,,1033 SAINT NICHOLAS AVENUE,MANHATTAN
3861568,,,,
3964567,,,,
3846617,,PLAZA STREET EAST,,BROOKLYN
3862439,,,531 FLUSHING AVENUE,BROOKLYN
3973330,,,,
3925952,,,71 EAST 97TH STREET,MANHATTAN
3981862,,,,
4011537,,,,
4052200,,,977 VAN SICLEN AVENUE,BROOKLYN
3930147,,FDR DRIVE,,MANHATTAN
3822402,,,,
3906526,,,,
3996486,,,,
4014711,,,,
3902123,,NORTH RAILROAD AVENUE,,STATEN ISLAND
3977353,,36TH AVENUE,,QUEENS
4020517,,,,
4030016,,,,
4052775,,,,
3860491,,,1801 CROSS BRONX EXPRESSWAY,BRONX
4052706,,,216-02 MERRICK BOULEVARD,QUEENS
3925616,,,,
3868955,,VERRAZZANO-NARROWS BRIDGE (STATEN ISLAND BOUND),,BROOKLYN
4008767,"(40.7797263, -73.9267389158453)",,,QUEENS
3893848,,,,
3951259,,VAN WYCK EXPRESSWAY,,QUEENS
3870272,,BOSTON ROAD,,BRONX
3931629,,ROBERT F. KENNEDY BRIDGE,,MANHATTAN
3842175,,,,
3877327,,,8324 FARRAGUT ROAD,BROOKLYN
3881572,,,,
3847530,,,,
3972529,"(40.6828011, -73.80622040000002)",,,QUEENS
3901388,,,,
4049347,,,,
3929762,,,205 REMSEN AVENUE,BROOKLYN
3964334,"(40.6495108075728, -73.8737446131258)",,,BROOKLYN
4016404,,,300 KEAP STREET,BROOKLYN
4050616,,,,
3972231,,,448 EAST 13TH STREET,MANHATTAN
4039443,,,,
3937401,,,,
3985324,,,,
3967884,,,138 EAST 56TH STREET,MANHATTAN
4005087,,,,
3860127,,,,
3920272,,,,
3823516,,,,
3897085,"(40.7640527, -73.9825207)",,,MANHATTAN
3926453,,,178-40 SOUTH CONDUIT AVENUE,QUEENS
4004508,,,,
3905549,,,,
3970514,,,,
3823526,,,,
4031281,,FDR DRIVE,,MANHATTAN
3824767,,BROOKLYN-QUEENS EXPRESSWAY,,BROOKLYN
3922048,,CROSS BRONX EXPRESSWAY,,BRONX
3987646,,,,
4050243,,,,
3913539,,,,
3967011,,,,
3934829,,,,
3911716,,LONG ISLAND EXPRESSWAY,,QUEENS
3929832,,,2514 MARION AVENUE,BRONX
3882518,,,,
3851926,,,,
3876249,,,,
3934964,,,,
3926550,"(40.8313554, -73.950678)",,,MANHATTAN
3961359,,,,
3947515,,,,
3878424,,,597 GREENE AVENUE,BROOKLYN
3881534,,,,
3999953,"(40.7672938, -73.8395135)",,,QUEENS
3918037,,,,
3973801,"(40.6682897, -73.841503)",,,QUEENS
4030113,,,,
3994059,,,,
3951603,,,,
3827968,,,,
3944582,,,,
3936357,,GRAND CENTRAL PARKWAY,,QUEENS
3929746,,,,
3887513,"(40.604492, -73.974894)",,,BROOKLYN
3910450,,,,
4046281,,,,
3980162,,STATEN ISLAND EXPRESSWAY,,STATEN ISLAND
3896887,,,2669 WEBSTER AVENUE,BRONX
3992211,,,,
4056170,,,,
3956439,,HENRY HUDSON PARKWAY,,MANHATTAN
3983737,,,,
3912646,,,1664 FOREST AVENUE,STATEN ISLAND
4041367,,,300 WEST BROADWAY,MANHATTAN
3843684,,,13 FURMAN STREET,BROOKLYN
3973688,,,1127 PRESIDENT STREET,BROOKLYN
3850635,,,,
3874813,,,,
3918218,,,,
3865199,,,,
3820933,,,138-18 28TH ROAD,QUEENS
4030322,,CROSS ISLAND PARKWAY,,QUEENS
4046772,,,,
4002858,,TYSENS LANE,,STATEN ISLAND
3940185,,FOREST AVENUE,,STATEN ISLAND
3925758,,,,
4007466,,,,
3829221,,,,
3909775,,,,
4027325,,,,
4048597,,,,
3924650,,BRONX RIVER PARKWAY,,BRONX
3985155,,,,
3913559,,BELT PARKWAY,,BROOKLYN
4036797,"(40.76738085, -73.8649864520982)",,,QUEENS
3857628,,CROSS BRONX EXPRESSWAY,,BRONX
3861371,,,,
3951075,,,,
3903275,,,,
4050908,"(40.5419817826087, -74.205794)",,,STATEN ISLAND
3913762,,,,
3857619,,I 95,,BRONX
3848848,,,,
3831927,,,,
3831833,,,,
3995897,,FDR DRIVE,,MANHATTAN
3848969,,,,
3935799,,MAJOR DEEGAN EXPRESSWAY,,BRONX
4047617,,SCHENECTADY AVENUE,,BROOKLYN
4036902,,,,
3874887,,,,
3982110,,,,
3922087,"(40.6712718, -73.8559655)",,,QUEENS
3969290,,,,
4007374,,GRAND CENTRAL PARKWAY,,QUEENS
4083623,,,1260 PUGSLEY AVENUE,BRONX
3911585,,,,
3968930,,,,
3864675,,,,
3922130,,,280 RECTOR PLACE,MANHATTAN
3905025,,,,
3927495,,,,
3957628,,,,
3873400,,,,
3960701,,,,
4050678,,GLEN STREET,,STATEN ISLAND
3995993,,,,
3952489,,,,
3835916,,,,
3875900,"(40.8400327, -73.8796831)",,,BRONX
3827297,,,,
4039300,,EAST 46TH STREET,,MANHATTAN
3973639,,LONG ISLAND EXPRESSWAY,,QUEENS
3945790,,,,
4034666,,,,
3872672,,,,
4001200,,,,
4053303,,,,
3969921,,,,
3947569,,,,BRONX
3957323,,HARLEM RIVER DRIVE,,MANHATTAN
3928248,,,,
3837899,,,,
4030214,,MAJOR DEEGAN EXPRESSWAY,,BRONX
4030006,,,,
3936286,,,116-62 FARMERS BOULEVARD,QUEENS
3925536,,,,
4001208,,,348 CROWN STREET,BROOKLYN
4012381,,,,
3905241,,,,
3988084,,,,
3870320,,,,
3938119,"(40.625758, -73.93356109999999)",,,BROOKLYN
3877259,,,,
3920465,,,378 HAMILTON AVENUE,BROOKLYN
3865386,,,,
3900452,,,,
3919842,,,,
3875472,,,271 58TH STREET,BROOKLYN
3892252,"(40.8565247, -73.8369562)",,,BRONX
3886829,,,,
3905293,,,,
4026399,,,,
3916657,,,883 CLASSON AVENUE,BROOKLYN
3968106,,,1 WEST 35TH STREET,MANHATTAN
4012546,,,201 WEST 261ST STREET,BRONX
3820888,,,12-19 37TH AVENUE,QUEENS
4016204,,,,
3948623,,,357 EAST 87TH STREET,MANHATTAN
4047158,,,,
3940287,,,,
4031494,,VAN WYCK EXPRESSWAY,,QUEENS
3981398,,,,
3998809,,,,
3861234,,,,
4018055,,,,
4046142,,BRONX RIVER PARKWAY,,BRONX
3893968,,,466 EAST 115TH STREET,MANHATTAN
4028811,,,,
3909958,,,,
3914141,,GRAND CENTRAL PARKWAY,,QUEENS
3921225,,,321 EAST 169TH STREET,BRONX
4038216,"(40.7530794, -73.9062074)",,,QUEENS
3836974,,,,
3888071,,,,
4004788,,,279 CENTRAL PARK WEST,MANHATTAN
3947700,,,,
3943009,,,,
3854229,,,,
4001936,,,,
3911457,,,241 ATLANTIC AVENUE,BROOKLYN
3960019,,METROPOLITAN AVENUE,,BROOKLYN
4000060,"(40.7900869, -73.9598295)",,,MANHATTAN
3983241,,NASSAU EXPRESSWAY,,QUEENS
3918492,,,23-82 DICKENS STREET,QUEENS
3835216,,FDR DRIVE,,MANHATTAN
4011005,,,,
3932700,,,,
3997436,,,,
3991192,,,,
3952312,,,,
3921046,,,,
3888155,,,,
3883129,,,,
3944505,,,,
3932383,"(40.840212, -73.87847599999999)",,,BRONX
3983699,,,,
3896082,,,,
3985394,,,,
3908965,"(40.7381336, -73.8147842)",,,QUEENS
3924739,,,,
3847170,,BROOKLYN-QUEENS EXPRESSWAY,,BROOKLYN
3840961,,,271 60TH STREET,BROOKLYN
3898804,,,,
4006794,"(40.6079212, -74.0892223)",,,STATEN ISLAND
4046890,,,,
3870178,,,,
3952832,,,,
3991764,,,38-11 23RD STREET,QUEENS
3909156,,,,
3926925,,,25 JUNIUS STREET,BROOKLYN
3884663,,,,
3921318,,,,
3864477,,,,
4035881,,,,
3916709,,,,
3849198,,,,
3826409,,,,
4045673,,,25 VICTORY BOULEVARD,STATEN ISLAND
4012420,,,98 MESEROLE AVENUE,BROOKLYN
3987255,,,,
3856768,,LINDEN BOULEVARD,,BROOKLYN
3873814,,,1276 FULTON STREET,BROOKLYN
3837349,"(40.8174915, -73.9606645)",,,MANHATTAN
3971741,,,,
3923288,,,,
3999260,,,,
4042887,,,,
4031365,,,,
3835210,,,169-19 140TH AVENUE,QUEENS
3887016,,,,
4009915,,,,
3831672,,,,
3984514,,,,
3847417,"(40.5949809, -74.1620269)",,,STATEN ISLAND
3993192,,,,
3999152,,,,
4002994,,,,
3940203,,,,
4037825,,73RD AVENUE,,QUEENS
3920841,,,,
3891325,,,58-02 84TH STREET,QUEENS
3979325,,,,
3871972,,41ST AVENUE,,QUEENS
3841280,,,,
3969933,,,,
3856206,,,,
3835469,,,,
4036521,,,,
3891976,,,1883 86TH STREET,BROOKLYN
3999181,,,187 EAST 116TH STREET,MANHATTAN
3965789,,,,
3943595,,,,
3863764,,,,
3995100,,,404 8TH AVENUE,MANHATTAN
3851373,,,,
3859927,,,,
4012654,,,,
3919469,,BELT PARKWAY,,BROOKLYN
3821751,,,,
4039771,,,,
3844978,"(40.8744921, -73.9095358)",,,
3973956,,,234-20 LINDEN BOULEVARD,QUEENS
3907385,,,174-4 75TH AVENUE,QUEENS
3942607,,,,
3912688,,,,
3984206,,,1143 YORK AVENUE,MANHATTAN
3915375,,31ST STREET,,QUEENS
3905817,,,,
3854645,,,,
3962343,,,,
3902384,,GRAND CENTRAL PARKWAY,,QUEENS
3866327,,CROSS BRONX EXPRESSWAY,,BRONX
4044424,,,1000 METCALF AVENUE,BRONX
3903388,,CROSS BRONX EXPRESSWAY,,BRONX
3865986,,,795 ARDEN AVENUE,STATEN ISLAND
4016748,,,2871 CROSS BRONX EXPRESSWAY,BRONX
4041785,,,,
4041549,,,,
3891167,"(40.7604566, -73.9837229)",,,MANHATTAN
3958308,,ROBERT F. KENNEDY BRIDGE,,MANHATTAN
3906402,,,,
4049699,,,1431 BRUCKNER BOULEVARD,BRONX
3960774,,,,
4016951,,,,
4013059,,,,
3917395,,,,
3906907,,,,
3886924,,,,
4052346,,,686 MYRTLE AVENUE,BROOKLYN
3844476,,,,
3967777,,GRAND CENTRAL PARKWAY,,QUEENS
3897206,"(40.61746785, -74.0785309968894)",,,STATEN ISLAND
3939778,,CROPSEY AVENUE,,BROOKLYN
3830223,,,,
4003357,,MAJOR DEEGAN EXPRESSWAY,,BRONX
3999809,,,499 WEST 133RD STREET,MANHATTAN
3949038,,,,
3840784,,,,
3977500,,,,
3894986,,,,
3970954,,,,
3889220,,FDR DRIVE,,MANHATTAN
3999062,,,,
3835206,,,,
3928998,,56TH AVENUE,,QUEENS
3851905,,,,
3917232,,,,
3977555,,,289 MANHATTAN AVENUE,BROOKLYN
3822851,,,,
3910961,,CROSS BRONX EXPRESSWAY,,BRONX
4012586,,,,
3913648,,,62 CROSS BRONX EXPRESSWAY,BRONX
4036705,,,,
4035030,"(40.8292617, -73.8398085)",,,BRONX
4008723,,,,
3953543,,,,
4045956,,,,
3976500,,GRAND CENTRAL PARKWAY,,QUEENS
3976241,,ARTHUR KILL ROAD,,STATEN ISLAND
3869194,,,,
3872408,"(40.6778849, -73.87261339999999)",,,BROOKLYN
4018734,,HILLSIDE AVENUE,,QUEENS
3854502,"(40.6045396, -73.9874952)",,,BROOKLYN
3988948,,,,
3931951,,,,
3897012,,VERRAZZANO-NARROWS BRIDGE (STATEN ISLAND BOUND - LOWER LEVEL),,BROOKLYN
3830219,,,,
4003481,,BELT PARKWAY,,QUEENS
3826339,,,,
3991334,,,,
4039487,,,1061 2ND AVENUE,MANHATTAN
4009690,,,,
3927051,,,,
4011462,,,5801 16TH AVENUE,BROOKLYN
3971406,,,,
3923580,,,1082 50TH STREET,BROOKLYN
4028294,,,,
4056038,,,,
3830040,,,,
3856485,,,,
3936892,,,,
4011866,,,,
4029941,,,,
3903639,,,,
4048366,,GRAND CENTRAL PARKWAY,,QUEENS
4039647,,,,
3953167,,,,
3970242,,,,
3851541,"(40.62656, -74.1667738)",,,STATEN ISLAND
3848369,,,101 WEST 140TH STREET,MANHATTAN
3893976,,,,
3971267,,,,
4015502,,MAJOR DEEGAN EXPRESSWAY,,BRONX
3820901,,,,
3970029,,,,
3867817,,,,
3828400,,,768 2ND AVENUE,MANHATTAN
3876258,,,,
3948514,,,141 BEACH 56TH PLACE,QUEENS
4018206,,,,
3965001,,,,
3834353,,,,
3903382,,,,
3872526,,,,
3894080,,,,
3843585,"(40.6551441, -73.9031016)",,,BROOKLYN
3907056,,BROOKLYN-QUEENS EXPRESSWAY,,BROOKLYN
3969365,,ROBERT F. KENNEDY BRIDGE SOUTHBOUND,,QUEENS
3874896,,,1090 HEGEMAN AVENUE,BROOKLYN
3926839,,,,
4020365,,,,
3924738,"(40.640649, -73.953309)",,,BROOKLYN
3942747,,,,
3858243,,,,
3843993,,BRONX RIVER PARKWAY,,BRONX
3862691,,,,
4027472,,,,
3834356,,,534 HERKIMER STREET,BROOKLYN
4052143,,,,
3989536,,,,
3950012,,,,
3948481,,,,
3829201,,,,
4032273,,LINDEN BOULEVARD,,BROOKLYN
3977915,,,191-16 42ND AVENUE,QUEENS
3892365,,,,
3982762,,,,
3986646,,,,
4045078,,,,
3985811,,,,
4051678,,BROOKLYN QUEENS EXPRESSWAY,,QUEENS
3919160,,,,
3847545,,,,
3860121,,GRAND CENTRAL PARKWAY,,QUEENS
3993521,,,,
3939623,"(40.7324886, -73.8636985)",,,QUEENS
3863447,,,160 CONVENT AVENUE,MANHATTAN
3941895,,,,
3892912,,,,
3915676,,,,
3848535,,CANAL STREET,,MANHATTAN
3981009,,,116 RUTLAND ROAD,BROOKLYN
3949776,"(40.6829985, -73.76053950000001)",,,QUEENS
3837660,,,,
3851091,,CROSS ISLAND PARKWAY,,QUEENS
3934017,,,478 CLAREMONT PARKWAY,BRONX
4037349,,,,MANHATTAN
3994034,,,,
3850459,,,,
3929458,,,,
3990506,"(40.6794192, -73.90022689999999)",,,BROOKLYN
3910910,,,,
3858221,,,,
3878011,,,,
3876247,,,,
3938936,,,,
3831105,,,,
3834515,,CROSS BRONX EXPRESSWAY,,BRONX
3946393,,,5121 TILDEN AVENUE,BROOKLYN
3838334,,CROSS ISLAND PARKWAY,,QUEENS
3934091,,,,
4030150,,,,
3870648,,,,
3843096,,HORACE HARDING EXPRESSWAY,,QUEENS
3961067,,,10-95 JACKSON AVENUE,QUEENS
3913283,,,,
3942851,,,17 BELMONT AVENUE,BROOKLYN
3936875,,JAMAICA AVENUE,,QUEENS
3997563,,,,
3836258,,,25 EAST 67TH STREET,MANHATTAN
3852373,,,,
3887947,,,65-49 MYRTLE AVENUE,QUEENS
3963799,,,,
3922984,,,,
3912385,,,164 WEST 116TH STREET,MANHATTAN
3821572,,,,
3865181,,,596 5TH AVENUE,BROOKLYN
3907942,,CENTRAL PARK WEST,,MANHATTAN
3861162,,,,
3857355,,MAJOR DEEGAN EXPRESSWAY,,BRONX
3849185,,,,
3875065,,,,
3884238,,BRUCKNER EXPRESSWAY,,BRONX
4025814,,,228 MONTROSE AVENUE,BROOKLYN
3913223,,,,
3830748,,,,
3832788,,,133-11 ROOSEVELT AVENUE,QUEENS
3905409,,,,
3835049,,,370 WEST 51ST STREET,MANHATTAN
3857402,,,,
3955250,,,,
3947420,,,,
4055781,,,,
4035226,,,635 MEEKER AVENUE,BROOKLYN
3997942,,RECTOR STREET,,MANHATTAN
3970825,,,,
3955447,,,2237 MORRIS AVENUE,BRONX
3978707,,,58-02 MYRTLE AVENUE,QUEENS
3880404,,,,
3935872,,,,
3937700,,WHITESTONE BRIDGE (TOLL),,QUEENS
3922177,"(40.8659407, -73.8128629)",,,BRONX
3879560,,,115 PARKSIDE AVENUE,BROOKLYN
3851022,,,2487 UNIVERSITY AVENUE,BRONX
3959124,,,,
3941259,,,,
3865380,,,,
3962274,,,,
4051598,,,,
3849560,"(40.7669455, -73.8391137)",,,QUEENS
3956812,"(40.734784, -73.998714)",,,MANHATTAN
3887744,,,,
3848996,,38TH STREET,,BROOKLYN
3821405,,,,
3988603,,,,
4020444,,,,
3840305,,,,
4012185,,,,BROOKLYN
3864502,,,,
4027201,,,,
3988621,,ROCKAWAY AVENUE,,BROOKLYN
3845732,,,,
3895605,,,131-72 41ST AVENUE,QUEENS
3840539,,,2248 VICTORY BOULEVARD,STATEN ISLAND
3964423,,,,
3860119,,BELT PARKWAY,,BROOKLYN
3946033,,,,
3853970,,,50 COZINE AVENUE,BROOKLYN
3995639,,,,
3825237,"(40.6523430291114, -73.8762753322409)",,,BROOKLYN
3943106,,,,
3870188,,CROSS BRONX EXPRESSWAY,,BRONX
4052263,,,,
3933464,,,,
3935105,,,,
3892819,,,,
4029855,,HORACE HARDING EXPRESSWAY,,QUEENS
3886486,,,,
3925746,,,,
4029490,,,,
4026092,,,,
3831053,"(40.7530794, -73.9062074)",,,QUEENS
3877088,,,2043 BELT PARKWAY,BROOKLYN
3858733,,GRAND CENTRAL PARKWAY,,QUEENS
4048474,,,,
3899033,,WILLIS AVENUE BRIDGE,,MANHATTAN
3908343,,,1268 WOODROW ROAD,STATEN ISLAND
3980020,,WEST 124TH STREET,,MANHATTAN
4029725,,,,
3977823,,,,
3907674,,,,
4013117,,,,
3889312,,,,
3935835,,,925 9TH AVENUE,MANHATTAN
3897196,,,,
3848028,"(40.7307307, -73.9150231)",,,QUEENS
4002805,,,,
4038436,,,5101 18TH AVENUE,BROOKLYN
3921778,,,4223 ARTHUR KILL ROAD,STATEN ISLAND
3921706,,,,
3874132,,,,
3884452,,,,
3936057,,,,
3902642,"(40.842466, -73.924136)",,,BRONX
3864837,,,,
3849856,,,,
3898022,,GRAND CENTRAL PARKWAY,,QUEENS
4043813,,,,
3844559,,,,
4013292,,SHERIDAN EXPRESSWAY,,BRONX
3962703,,,,
3972159,,GRAND CONCOURSE,,BRONX
3843519,"(40.7856597, -73.7953918)",,,QUEENS
3893535,,,,
3965268,,,,
3945730,,,102 WEST 35TH STREET,MANHATTAN
3940746,,,,
3879303,,,,
3890511,,,,
3830918,,QUEENS PLAZA SOUTH,,QUEENS
3865406,,,881 54TH STREET,BROOKLYN
4047922,,,,
4055206,,,,
3957102,,,2366 FOREST AVENUE,STATEN ISLAND
3937512,,,,
3855190,,HUTCHINSON RIVER PARKWAY,,BRONX
3923496,,,,
3932812,,,,
4036727,"(40.6152484, -74.1574632)",,,STATEN ISLAND
3867186,,BRONX RIVER PARKWAY,,BRONX
4053516,,,,
3854893,,,495 PARK AVENUE,BROOKLYN
3940514,"(40.8459997, -73.9171562)",,,BRONX
4045113,,,819 FRANKLIN AVENUE,BROOKLYN
3901466,,,,
3904286,,,,
3866653,,,,
3969386,"(40.6956205, -73.9654068)",,,BROOKLYN
4008726,,,,
3855913,,,,
3873766,,,,
3838209,,VAN WYCK EXPRESSWAY,,QUEENS
3922001,,,162-35 NORTH CONDUIT AVENUE,QUEENS
3964593,,,,
3890434,,,,
3985300,,,,
3886099,,,,
4048520,,VAN WYCK EXPRESSWAY,,QUEENS
3969880,,,,
3861612,,,,
3968802,,,,
3979705,,LONG ISLAND EXPRESSWAY,,QUEENS
3877656,,,833 WASHINGTON STREET,MANHATTAN
3962444,,,,
3838432,,,,
4046206,"(40.7338254, -73.8637106)",,,QUEENS
4000922,,,,
3838381,,LONG ISLAND EXPRESSWAY,,QUEENS
3839465,,,,
3888468,,,,
4017034,,,,
3965187,,,,
4048361,,CROSS ISLAND PARKWAY,,QUEENS
3984516,,CROSS ISLAND PARKWAY,,QUEENS
3997108,,,,
4011019,,,,
3897811,,,,
3899306,,,,
3913951,"(40.7814394, -73.9732273)",,,MANHATTAN
3825602,,,,
3902898,,,,
4006516,,,56-01 MYRTLE AVENUE,QUEENS
3905471,,,,
4045646,,,,
3955953,,BROOKLYN-QUEENS EXPRESSWAY,,BROOKLYN
4038748,"(40.7184089, -74.0005564)",,,MANHATTAN
3890513,,,446 FULTON STREET,BROOKLYN
4007425,,,,
3997791,,MAJOR DEEGAN EXPRESSWAY,,BRONX
3887809,,,,
3827363,,,,
4051398,,,,
4046881,,,,
3884439,"(40.679442, -73.900283)",,,BROOKLYN
3871874,,,,
3963516,,FDR DRIVE,,MANHATTAN
3920526,,,,
3894622,,,,
4043700,,,,
3891929,,,,
3975868,,,,
3895311,"(40.7620509, -73.9255515)",,,QUEENS
4041056,,,,
3874087,,,,
4050577,,,,
4003631,,,,
4017971,"(40.7585163, -73.9907568)",,,MANHATTAN
3886359,,,,
4034910,,,,
3952275,,,,
4026716,"(40.6408978, -73.9738328)",,,BROOKLYN
3831423,,,,
3866462,,,,
3991785,,,,
3838924,,,,
3902110,,,,
3835385,,,6 JULES DRIVE,STATEN ISLAND
3856394,,,,
4008849,,,48-20 VERNON BOULEVARD,QUEENS
4002097,,,,
3960923,,,,
3939252,,,,
3899458,,,,
3999420,,,221-17 NORTHERN BOULEVARD,QUEENS
3948611,,,348 HOYT STREET,BROOKLYN
3870687,,,,
3992937,,,,
4046028,,,3 RICHMOND HILL ROAD,STATEN ISLAND
4018413,,,,
3944629,,,,
3975901,,,15-32 COLLEGE POINT BOULEVARD,QUEENS
3849660,,,750 EAST GUN HILL ROAD,BRONX
3855872,,,,
4018511,"(40.6066162, -74.0446602)",,,STATEN ISLAND
3854418,,EAST 138TH STREET,,BRONX
3993921,"(40.8760145, -73.890387)",,,BRONX
4018191,,,,
3903247,,,1826 PARK PLACE,BROOKLYN
4048071,,BELT PARKWAY,,QUEENS
3970605,,,,
4021595,,,,
3881991,,,,
3942957,,BELT PARKWAY,,BROOKLYN
3918212,,,,
3937844,,,,
3970835,,,,
4010236,,,,
3839671,,,,
4030300,,,301 WEST 37TH STREET,MANHATTAN
4003925,,,,
3840999,,,,
4012215,,,,
3862622,,,,
3887295,,,,
3917931,"(40.70587190000001, -73.8173264)",,,QUEENS
4040538,,,,
3880555,,,,
4005240,,,,
3930626,,,,
4054183,"(40.7440021, -73.8370036)",,,QUEENS
3990778,,,,
3972476,,BROOKLYN-QUEENS EXPRESSWAY,,QUEENS
3926885,,,,
3860533,,,,
3855890,,,,
3849349,,,,
3949801,,,,
3848577,,,,
3942309,,,,
3878800,,,,
3961402,,,,
4039250,,,,
3981532,,,,
3870202,,,5604 FILLMORE AVENUE,BROOKLYN
3949070,,,39-01 24TH STREET,QUEENS
3924118,,LILY POND AVENUE,,STATEN ISLAND
4009385,,,,
4025605,,,,
3917980,"(40.7797893, -73.8259528)",,,QUEENS
3880924,,,,
3995389,"(40.7338254, -73.8637106)",,,QUEENS
3832068,,,,
3869653,,,,
3914943,,,,
4019400,,,71 SANDS STREET,BROOKLYN
3829129,,,2791 RICHMOND AVENUE,STATEN ISLAND
3896363,,,,
3882822,"(40.7254486, -73.895369)",,,QUEENS
3953164,,,,
3867209,,,,QUEENS
4014191,,MAJOR DEEGAN EXPRESSWAY,,BRONX
4046603,,,,
3955257,,,,
3919243,"(40.6185535, -74.030314)",,,BROOKLYN
3839056,,LONG ISLAND EXPRESSWAY,,QUEENS
3860118,,LONG ISLAND EXPRESSWAY,,QUEENS
4044525,,ATKINS AVENUE,,BROOKLYN
3908262,,,,
3988930,,,,
3821722,,QUEENS BOULEVARD,,QUEENS
3857212,,,3313 ATLANTIC AVENUE,BROOKLYN
3898603,,,,
3826568,,,,
3931628,,,,
3877501,,,,
3822673,,,,
3973943,,,,
4018650,,,,
4009494,,5TH AVENUE,,MANHATTAN
3886919,,,,
3966767,,,,
4054348,"(40.6066162, -74.0446602)",,,STATEN ISLAND
4042972,,PROSPECT EXPRESSWAY,,BROOKLYN
3883416,,,,
4006961,,,,
3849011,,,,
3901801,,,,
3886668,,,,
3995068,,,,
3862209,,,,
3822288,,HAMILTON AVENUE,,BROOKLYN
3914160,,,,
3854056,,,,
3897704,,,,
3997862,,,,
3969120,,,,
3964565,,,,
3837809,,,,
3958857,,,,
3963633,,WHITESTONE BRIDGE (TOLL),,QUEENS
3848652,,MOSHOLU PARKWAY,,BRONX
3844460,"(40.7039101, -73.9537081)",,,BROOKLYN
4012919,,,,
3952810,,,,
3977443,,,,
3931259,,,,
3862275,,,,
3836837,,,,
3868170,,,,
3900375,,,,
4005967,,,,
3893357,,,,
3982694,,,,
3851855,,,,
3975630,,LOOP ROAD,,STATEN ISLAND
3952570,,,,
3944140,,,,
3820906,,,453 EAST 78TH STREET,MANHATTAN
4016498,,,,
4009673,,,,
3879116,,,,
3948232,,,,
3835893,,,1115 UNION STREET,BROOKLYN
3997699,,,,
3990857,,,710 CROWN STREET,BROOKLYN
3991060,,,,
3970520,,LONG ISLAND EXPRESSWAY,,QUEENS
3910032,,VERRAZZANO-NARROWS BRIDGE (STATEN ISLAND BOUND),,BROOKLYN
3975584,,VERRAZZANO-NARROWS BRIDGE,,BROOKLYN
4017641,,,,
3985886,,,,
3895101,,,,
4048067,,,,
3983728,,3RD AVENUE,,BRONX
3820948,,,,
4005538,,,1299 FRANKLIN AVENUE,BRONX
3899185,,,,
3833670,,,,
3932008,"(40.6386309, -73.7415658)",,,QUEENS
3845720,,FDR DRIVE,,MANHATTAN
3932234,,,,
3902163,,,,
3872116,,,4701 2ND AVENUE,BROOKLYN
3863432,,,121 AVENUE A,MANHATTAN
3985669,,,,
3939616,,,,
3893171,,VAN WYCK EXPRESSWAY,,QUEENS
3823317,,,,
4048434,,,,
3906363,,,,
3882240,,,,
3872570,,,115-01 LINDEN BOULEVARD,QUEENS
4035920,"(40.8002798, -73.7936236537804)",,,BRONX
3953978,,,,
3868321,,,,
3990110,,,,
3999342,,,,
3949522,,,,
3948657,,,,
4056134,,RICHMOND AVENUE,,STATEN ISLAND
4037179,,,,
3928255,,BROADWAY,,MANHATTAN
3954957,,LONG ISLAND EXPRESSWAY,,QUEENS
4043076,,,,
4049463,,,,
3964273,"(40.8691969, -73.8110232)",,,BRONX
3971083,,,,
3850421,,,,
3960148,,,,
3887667,,,,
3916501,,,,
3935959,,,,
3956099,,VERRAZZANO-NARROWS BRIDGE,,BROOKLYN
3874637,,,,
3820864,,,,
3882426,,,,
3951409,,,111 HERKIMER STREET,BROOKLYN
4019989,,,,
3932828,"(40.64495610000001, -73.97433699999999)",,,BROOKLYN
3981402,,,,
3975112,,,,
3834905,,,,
3843385,,,,
3884507,,,,
4030456,,,,
3856810,,,,
4048759,,,,
3852665,,MAJOR DEEGAN EXPRESSWAY,,BRONX
3836842,,,,
3918594,,LONG ISLAND EXPRESSWAY,,QUEENS
3925074,,,,
3823235,,,,
3944549,,,,
3860907,,,,
3932010,,,,
3905263,,,,
3832648,,23RD STREET,,QUEENS
3838579,,,,
3970955,,,,
3925267,,GRAND CENTRAL PARKWAY,,QUEENS
3925653,,,,
4007766,,,,
3966936,,,,
4006796,,,,
3861375,,,,
3872868,"(40.77063649999999, -73.99423019999999)",,,MANHATTAN
3952869,,,,
3902823,,BRUCKNER EXPRESSWAY,,BRONX
4053749,,,,
3964837,,,,
3879798,,,,
3998271,"(40.6340114, -73.8816466)",,,BROOKLYN
3875817,,,,
4037672,,FDR DRIVE,,MANHATTAN
3835559,,,,
4046612,,,,
4044289,,,,
3854613,,AMBOY ROAD,,STATEN ISLAND
3967982,,,,
4008564,,,,
3959299,,BELT PARKWAY,,QUEENS
3861382,,,,
3990183,,,,
3923747,,,,
3825431,,,,
3887978,,,,
3878768,,,160-01 132ND AVENUE,QUEENS
3863960,,,,
3858329,,,,
3954357,,,,
4010202,,,,
3916211,,,,
3999474,,,,
3947044,,BELT PARKWAY,,QUEENS
